System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:43:25:166, 80928550244441,   14.136,   12.000, 3200,  26.543, 343.529,  95.425,  15.179, 224.151,  62.264, 66,  0,   0.478,   7.476,   2.077,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:278, 80928853950570,   14.248,   14.000, 3200,  26.398, 346.485,  96.246,  14.995, 225.830,  62.731, 70,  0,   0.519,   7.534,   2.093,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:388, 80929150107252,   14.357,   16.000, 3200,  27.278, 349.464,  97.073,  15.954, 227.572,  63.214, 71,  0,   0.515,   7.591,   2.109,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:499, 80929451742998,   14.468,   13.000, 3200,  26.382, 352.398,  97.888,  15.065, 229.248,  63.680, 71,  0,   0.483,   7.644,   2.123,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:609, 80929749411331,   14.578,   12.000, 3200,  26.751, 355.334,  98.704,  15.326, 230.930,  64.147, 72,  0,   0.470,   7.696,   2.138,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:719, 80930048642307,   14.688,   12.000, 3200,  25.921, 358.194,  99.498,  14.638, 232.545,  64.596, 70,  0,   0.466,   7.747,   2.152,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:829, 80930348192218,   14.799,   12.000, 3200,  26.617, 361.134, 100.315,  15.119, 234.215,  65.060, 68,  0,   0.472,   7.800,   2.167,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:25:939, 80930645590071,   14.909,   12.000, 3200,  26.291, 364.017, 101.116,  15.084, 235.869,  65.519, 73,  0,   0.474,   7.852,   2.181,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:049, 80930944846463,   15.019,   12.000, 3200,  26.343, 366.924, 101.923,  14.810, 237.503,  65.973, 69,  0,   0.475,   7.904,   2.196,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:160, 80931243827016,   15.129,   12.000, 3200,  26.275, 369.821, 102.728,  14.963, 239.153,  66.431, 69,  0,   0.469,   7.956,   2.210,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:255, 80931503498084,   15.225,   13.000, 3200,  26.840, 372.391, 103.442,  15.403, 240.628,  66.841, 70,  0,   0.492,   8.003,   2.223,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:379, 80931839779634,   15.349,   16.000, 3200,  27.133, 375.755, 104.376,  15.757, 242.581,  67.384, 64,  0,   0.499,   8.065,   2.240,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:489, 80932136099957,   15.458,   13.000, 3200,  25.793, 378.573, 105.159,  14.482, 244.164,  67.823, 68,  0,   0.480,   8.117,   2.255,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:584, 80932393539873,   15.553,   12.000, 3200,  26.312, 381.071, 105.853,  14.932, 245.581,  68.217, 72,  0,   0.458,   8.161,   2.267,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:694, 80932694119790,   15.664,   12.000, 3200,  26.670, 384.027, 106.674,  15.261, 247.273,  68.687, 72,  0,   0.475,   8.213,   2.281,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:806, 80932996094822,   15.775,   12.000, 3200,  26.473, 386.975, 107.493,  15.203, 248.965,  69.157, 71,  0,   0.460,   8.264,   2.296,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:26:915, 80933293187374,   15.885,   12.000, 3200,  26.820, 389.913, 108.309,  15.326, 250.644,  69.623, 62,  0,   0.480,   8.317,   2.310,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:025, 80933590180326,   15.994,   13.000, 3200,  26.566, 392.822, 109.117,  15.326, 252.323,  70.090, 64,  0,   0.480,   8.370,   2.325,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:134, 80933886375798,   16.104,   13.000, 3300,  26.646, 395.732, 109.926,  15.359, 254.000,  70.556, 71,  0,   0.474,   8.421,   2.339,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:244, 80934183994659,   16.213,   12.000, 3200,  26.578, 398.649, 110.736,  15.123, 255.660,  71.017, 69,  0,   0.472,   8.473,   2.354,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:354, 80934484404545,   16.324,   18.000, 3200,  27.085, 401.649, 111.569,  15.661, 257.394,  71.498, 67,  0,   0.496,   8.528,   2.369,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:462, 80934776273326,   16.432,   13.000, 3200,  26.337, 404.483, 112.357,  15.116, 259.021,  71.950, 70,  0,   0.489,   8.581,   2.384,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:573, 80935078088896,   16.543,   14.000, 3200,  27.306, 407.522, 113.201,  15.788, 260.778,  72.438, 66,  0,   0.463,   8.632,   2.398,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:685, 80935379532952,   16.654,   13.000, 3200,  26.786, 410.500, 114.028,  15.444, 262.495,  72.915, 71,  0,   0.476,   8.685,   2.413,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:796, 80935681722781,   16.766,   12.000, 3200,  26.490, 413.451, 114.848,  15.239, 264.193,  73.387, 71,  0,   0.471,   8.738,   2.427,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:27:908, 80935984542592,   16.877,   13.000, 3200,  26.826, 416.447, 115.680,  15.347, 265.907,  73.863, 67,  0,   0.516,   8.795,   2.443,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:018, 80936282693324,   16.987,   12.000, 3200,  26.103, 419.316, 116.477,  14.732, 267.526,  74.313, 71,  0,   0.490,   8.849,   2.458,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:126, 80936577621669,   17.096,   12.000, 3200,  26.569, 422.206, 117.279,  15.144, 269.173,  74.770, 70,  0,   0.467,   8.900,   2.472,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:236, 80936874007977,   17.205,   12.000, 3200,  26.600, 425.113, 118.087,  15.299, 270.845,  75.235, 69,  0,   0.462,   8.951,   2.486,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:346, 80937172166485,   17.315,   19.000, 3200,  27.042, 428.086, 118.913,  15.656, 272.566,  75.713, 68,  0,   0.484,   9.004,   2.501,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:456, 80937472793363,   17.426,   25.000, 3200,  30.734, 431.493, 119.859,  19.255, 274.701,  76.306, 61,  0,   0.696,   9.081,   2.522,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:564, 80937763271875,   17.533,   13.000, 3200,  26.124, 434.291, 120.636,  14.766, 276.282,  76.745, 70,  0,   0.514,   9.136,   2.538,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:674, 80938062449656,   17.643,   12.000, 3200,  26.056, 437.165, 121.435,  14.761, 277.911,  77.197, 71,  0,   0.461,   9.187,   2.552,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:783, 80938357368633,   17.752,   14.000, 3200,  26.676, 440.066, 122.241,  15.214, 279.565,  77.657, 67,  0,   0.524,   9.244,   2.568,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:28:893, 80938656494839,   17.862,   13.000, 3200,  25.974, 442.931, 123.036,  14.669, 281.183,  78.106, 71,  0,   0.486,   9.297,   2.583,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:002, 80938953479078,   17.972,   13.000, 3200,  26.670, 445.851, 123.848,  15.179, 282.845,  78.568, 71,  0,   0.516,   9.354,   2.598,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:109, 80939241515749,   18.078,   12.000, 3200,  26.717, 448.689, 124.636,  15.389, 284.480,  79.022, 69,  0,   0.494,   9.406,   2.613,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:217, 80939535163417,   18.186,   12.000, 3200,  26.257, 451.532, 125.426,  14.936, 286.097,  79.471, 69,  0,   0.481,   9.458,   2.627,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:328, 80939835553402,   18.297,   23.000, 3200,  27.151, 454.539, 126.261,  15.727, 287.839,  79.955, 63,  0,   0.503,   9.514,   2.643,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:438, 80940134369516,   18.407,   13.000, 3200,  26.072, 457.412, 127.059,  14.742, 289.463,  80.406, 70,  0,   0.491,   9.568,   2.658,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:548, 80940433945987,   18.518,   12.000, 3200,  26.411, 460.330, 127.869,  14.919, 291.111,  80.864, 67,  0,   0.481,   9.621,   2.673,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:658, 80940730888731,   18.627,    6.000, 1300,  18.115, 462.313, 128.420,   6.829, 291.859,  81.072, 47,  0,   0.535,   9.680,   2.689,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:766, 80941024117666,   18.735,    7.000, 1300,  11.768, 463.585, 128.774,   0.575, 291.921,  81.089, 46,  0,   0.568,   9.741,   2.706,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:873, 80941316053278,   18.843,    4.000, 1900,  11.741, 464.849, 129.125,   0.469, 291.971,  81.103, 45,  0,   0.563,   9.802,   2.723,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:29:983, 80941614612992,   18.953,    4.000,  800,  11.466, 466.111, 129.475,   0.300, 292.005,  81.112, 45,  0,   0.518,   9.859,   2.739,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:086, 80941890757706,   19.055,   11.000, 3200,  14.758, 467.614, 129.893,   3.559, 292.367,  81.213, 50,  0,   0.634,   9.924,   2.757,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:199, 80942197736144,   19.168,    8.000, 2200,  16.326, 469.462, 130.406,   4.862, 292.917,  81.366, 49,  0,   0.657,   9.998,   2.777,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:337, 80942573252478,   19.307,   17.000, 3400,  15.280, 471.578, 130.994,   4.104, 293.486,  81.524, 55,  0,   0.606,  10.082,   2.800,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:417, 80942791167198,   19.387,    4.000, 2500,  15.347, 472.811, 131.336,   3.730, 293.785,  81.607, 46,  0,   0.602,  10.130,   2.814,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:527, 80943087485598,   19.496,    6.000, 1900,  12.853, 474.215, 131.726,   1.563, 293.956,  81.654, 46,  0,   0.602,  10.196,   2.832,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:635, 80943381064908,   19.605,    4.000,  800,  11.498, 475.460, 132.072,   0.329, 293.992,  81.664, 45,  0,   0.520,  10.252,   2.848,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:743, 80943675818479,   19.713,    4.000,  800,  11.464, 476.706, 132.418,   0.271, 294.021,  81.673, 45,  0,   0.525,  10.309,   2.864,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:853, 80943973142408,   19.823,    5.000,  800,  11.509, 477.968, 132.769,   0.273, 294.051,  81.681, 45,  0,   0.536,  10.368,   2.880,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:30:963, 80944270227808,   19.932,    4.000,  800,  11.412, 479.218, 133.116,   0.246, 294.078,  81.688, 44,  0,   0.532,  10.426,   2.896,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:071, 80944563682452,   20.041,    4.000,  800,  11.418, 480.453, 133.459,   0.283, 294.109,  81.697, 44,  0,   0.527,  10.483,   2.912,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:178, 80944854764487,   20.148,    6.000, 3100,  12.484, 481.793, 133.831,   1.206, 294.238,  81.733, 45,  0,   0.545,  10.542,   2.928,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:288, 80945153259554,   20.258,    3.000,  800,  11.790, 483.091, 134.192,   0.530, 294.296,  81.749, 44,  0,   0.537,  10.601,   2.945,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:398, 80945449364192,   20.367,    7.000, 3000,  13.477, 484.562, 134.601,   2.195, 294.536,  81.816, 44,  0,   0.542,  10.660,   2.961,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:506, 80945743572017,   20.476,    4.000,  800,  11.601, 485.821, 134.950,   0.441, 294.584,  81.829, 45,  0,   0.519,  10.716,   2.977,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:615, 80946038211918,   20.584,    4.000,  800,  11.602, 487.081, 135.300,   0.257, 294.612,  81.837, 45,  0,   0.524,  10.773,   2.993,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:738, 80946374528549,   20.708,    4.000,  800,  11.411, 488.496, 135.693,   0.239, 294.641,  81.845, 44,  0,   0.519,  10.838,   3.010,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:847, 80946669402416,   20.817,    4.000,  800,  11.497, 489.746, 136.041,   0.278, 294.672,  81.853, 44,  0,   0.534,  10.896,   3.027,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:31:956, 80946963345793,   20.925,    4.000,  800,  11.405, 490.983, 136.384,   0.251, 294.699,  81.861, 44,  0,   0.527,  10.953,   3.042,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:32:065, 80947258639761,   21.034,    4.000,  800,  11.464, 492.231, 136.731,   0.235, 294.724,  81.868, 44,  0,   0.521,  11.010,   3.058,  55.000,  75.000,   0.000, 230.000, 280.000
17:43:32:075, 80947285497031,   21.044,    3.000, 2600,  11.815, 492.348, 136.763,   1.134, 294.736,  81.871, 44,  0,   0.567,  11.015,   3.060,  55.000,  75.000,   0.000, 230.000, 280.000

Total Elapsed Time (sec) = 21.044212
Measured RDTSC Frequency (GHz) = 2.712

Cumulative Processor Energy_0 (Joules) = 492.347778
Cumulative Processor Energy_0 (mWh) = 136.763272
Average Processor Power_0 (Watt) = 23.395876

Cumulative IA Energy_0 (Joules) = 294.735535
Cumulative IA Energy_0 (mWh) = 81.870982
Average IA Power_0 (Watt) = 14.005539

Cumulative DRAM Energy_0 (Joules) = 11.015198
Cumulative DRAM Energy_0 (mWh) = 3.059777
Average DRAM Power_0 (Watt) = 0.523431
